id_cliente,nome_cliente,email,saldo_da_conta,tem_cartao_credito,tem_seguro,tem_clube_livelo,bandeira_cartao,nome_cartao_credito,qto_tempo_sem_movimentar_conta,opt_in_out,idade,genero,profissao,renda_presumida,id_endereco,cep_num,cep_formatado,uf,cidade,bairro,tipo_logradouro,logradouro,latitude,longitude,h3_res6,h3_res8
136,Helena Rodrigues,70058.0580@email.com,8931,Sim,Nao,Nao,VISA,Infinite,111,Sim,86,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
137,Carolina Carvalho,70974.9742@email.com,42166.5,Sim,Sim,Nao,Mastercard,Platinum,16,Nao,18,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
138,Carlos Carvalho,carlos.6250@email.com,189800,Nao,Nao,Nao,null,null,74,Nao,87,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
139,Ana Barbosa,ana.8086@email.com,112680,Sim,Sim,Nao,Mastercard,DUX,147,Nao,67,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
140,Beatriz Pereira,72003.0039@email.com,172927,Nao,Sim,Sim,null,null,120,Sim,69,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
141,Carlos Nascimento,carlos.3332@email.com,64280,Sim,Sim,Sim,Mastercard,Infinite,32,Sim,22,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
142,Claudia Gomes,72435.4359@email.com,197234,Sim,Sim,Sim,Mastercard,Platinum,4,Nao,85,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
143,Helena Rodrigues,72764.7646@email.com,32371,Nao,Sim,Sim,null,null,16,Sim,57,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
144,Priscila Costa,73139.1397@email.com,141556,Sim,Sim,Sim,Mastercard,Infinite,44,Sim,37,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
145,Carlos Lima,carlos.5373@email.com,28560,Sim,Sim,Sim,VISA,Infinite,142,Nao,35,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
146,Denise Santos,74143.1430@email.com,184435,Sim,Sim,Sim,Mastercard,Connect,18,Nao,60,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
147,Fabio Rodrigues,74488.4885@email.com,130772,Sim,Sim,Sim,VISA,DUX,95,Sim,28,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
148,Camila Martins,74724.7244@email.com,158025,Sim,Sim,Nao,VISA,Platinum,20,Nao,49,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
149,Claudia Almeida,75254.2549@email.com,12694,Sim,Sim,Sim,Mastercard,DUX,108,Nao,79,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
150,Claudia Santos,75469.4691@email.com,210098.5,Sim,Sim,Sim,Mastercard,Platinum,68,Sim,84,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
151,Gabriela Carvalho,75876.8762@email.com,146328,Sim,Nao,Sim,VISA,Connect,66,Sim,45,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
152,Renata Melo,77430.4308@email.com,148932,Sim,Nao,Sim,Mastercard,Gold,29,Sim,37,M,Funcionario Publico,1000,152,20040060,20040-060,RJ,RIO DE JANEIRO,CENTRO,RUA,HEITOR DE MELO,-20.54952092997418,-46.24339102398653,86a8a9567ffffff,88a8a95627fffff
153,Simone Almeida,77574.5749@email.com,187595.5,Sim,Sim,Sim,VISA,Platinum,29,Sim,63,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
154,Claudia Carvalho,77634.6340@email.com,130745.5,Sim,Sim,Sim,VISA,Connect,146,Sim,29,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
155,Larissa Silva,77959.9592@email.com,6926,Sim,Sim,Sim,VISA,Platinum,107,Nao,57,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
156,Ana Almeida,ana.3173@email.com,96960,Sim,Nao,Sim,Mastercard,Platinum,137,Sim,55,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
157,Carlos Moreira,carlos.8361@email.com,206516,Sim,Sim,Nao,Mastercard,Connect,50,Sim,87,F,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
158,Carolina Almeida,78917.9174@email.com,13478,Sim,Sim,Sim,VISA,DUX,101,Sim,59,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
159,Vitor Moreira,79585.5855@email.com,109256,Nao,Sim,Sim,null,null,121,Sim,51,M,Estudante,2000,159,20041005,20041-005,RJ,RIO DE JANEIRO,CENTRO,RUA,DO ROSARIO - DE 115 AO FIM - LADO IMPAR,-23.942476842130002,-50.69654956024557,86a8056cfffffff,88a8056c85fffff
160,Gabriela Souza,79703.7039@email.com,144048,Sim,Sim,Sim,Mastercard,Platinum,26,Sim,41,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
161,Diego Barbosa,81424.4241@email.com,36269.5,Nao,Sim,Sim,null,null,96,Sim,19,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
162,Marcos Ferreira,81935.9354@email.com,129687,Nao,Sim,Nao,null,null,30,Sim,22,M,Estudante,6000,162,20050000,20050-000,RJ,RIO DE JANEIRO,CENTRO,RUA,ALEXANDRE HERCULANO,-23.463777778034892,-50.54484023506711,86a80154fffffff,88a80154c9fffff
163,Isabela Souza,82244.2446@email.com,191397,Sim,Sim,Nao,Mastercard,Connect,12,Sim,37,M,Funcionario Publico,21000,163,20050001,20050-001,RJ,RIO DE JANEIRO,CENTRO,RUA,SETE DE SETEMBRO - DE 078 A 082 - LADO PAR,-20.740948072924752,-48.307957219326795,86a81bc07ffffff,88a81bc06dfffff
164,Patricia Souza,83313.3134@email.com,33384,Sim,Sim,Sim,Mastercard,DUX,102,Sim,41,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
165,Leonardo Silva,84194.1948@email.com,15107,Sim,Sim,Sim,VISA,Gold,58,Sim,69,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
166,Samuel Melo,84242.2421@email.com,28138.5,Sim,Sim,Nao,VISA,Platinum,51,Sim,53,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
167,Fernanda Carvalho,84482.4822@email.com,192763,Nao,Nao,Nao,null,null,30,Nao,60,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
168,Patricia Costa,84661.6614@email.com,154999,Nao,Sim,Sim,null,null,74,Sim,69,M,Autonomo,3000,168,20050006,20050-006,RJ,RIO DE JANEIRO,CENTRO,RUA,SETE DE SETEMBRO - DE 101 AO FIM - LADO IMPAR,-23.516686639755036,-49.22379438119618,86a802aefffffff,88a802aec7fffff
169,Fernando Nascimento,85189.1891@email.com,15362,Sim,Sim,Sim,Mastercard,Gold,45,Sim,45,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
170,Lucas Ribeiro,85254.2541@email.com,142072.5,Sim,Sim,Sim,VISA,DUX,83,Sim,53,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
171,Gustavo Moreira,85815.8154@email.com,181007.5,Nao,Sim,Sim,null,null,120,Sim,86,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
172,Priscila Almeida,85903.9035@email.com,43354.5,Nao,Nao,Sim,null,null,144,Nao,34,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
173,Priscila Costa,87265.2650@email.com,199976,Nao,Sim,Sim,null,null,61,Sim,46,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
174,Andre Santos,87334.3348@email.com,78082,Sim,Sim,Sim,Mastercard,Gold,59,Sim,47,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
175,Samuel Martins,87717.7172@email.com,71498.5,Nao,Sim,Sim,null,null,123,Sim,33,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
176,Fernanda Silva,88568.5684@email.com,130623,Nao,Sim,Sim,null,null,92,Sim,76,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
177,Camila Nascimento,89917.9174@email.com,112765,Sim,Nao,Sim,VISA,DUX,2,Sim,70,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
178,Leonardo Costa,90116.1162@email.com,41028,Nao,Sim,Nao,null,null,32,Sim,64,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
179,Jorge Santos,90509.5090@email.com,93613,Sim,Sim,Sim,Mastercard,Infinite,11,Sim,45,F,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
180,Gabriela Ferreira,91916.9168@email.com,69122,Sim,Sim,Sim,VISA,Gold,139,Sim,30,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
181,Maria Pereira,91962.9623@email.com,78160,Sim,Sim,Sim,VISA,Connect,105,Sim,73,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
182,Ana Oliveira,ana.2605@email.com,194940,Sim,Nao,Sim,VISA,Gold,89,Sim,70,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
183,Marcos Teixeira,94219.2193@email.com,152067,Nao,Sim,Nao,null,null,14,Sim,57,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
184,Claudia Pereira,94536.5364@email.com,52185,Nao,Sim,Sim,null,null,86,Sim,53,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
185,Juliana Ribeiro,94558.5580@email.com,32162,Nao,Sim,Sim,null,null,150,Sim,79,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
186,Fabio Carvalho,94695.6959@email.com,11452,Sim,Nao,Nao,VISA,Infinite,14,Sim,51,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
187,Helena Ribeiro,94760.7609@email.com,197727,Nao,Sim,Sim,null,null,110,Sim,25,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
188,Isabela Lima,94883.8837@email.com,19497,Nao,Sim,Sim,null,null,0,Sim,71,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
189,Helena Barbosa,95005.0057@email.com,12391,Sim,Sim,Nao,VISA,Gold,92,Sim,50,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
190,Renata Ferreira,95434.4347@email.com,69012,Nao,Sim,Sim,null,null,41,Nao,85,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
191,Beatriz Nascimento,95526.5269@email.com,142627,Sim,Sim,Sim,Mastercard,Connect,109,Sim,75,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
192,Thiago Silva,95732.7320@email.com,127168,Sim,Sim,Sim,VISA,DUX,84,Sim,77,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
193,Denise Nascimento,96814.8142@email.com,39242,Sim,Nao,Sim,VISA,Platinum,113,Sim,56,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
194,Tatiana Lima,97198.1988@email.com,192230,Nao,Sim,Sim,null,null,144,Sim,43,M,Estudante,15000,194,20060000,20060-000,RJ,RIO DE JANEIRO,CENTRO,TRAVESSA,BELAS ARTES,-21.439670908249504,-45.132155312168834,86a8a8d8fffffff,88a8a8d89dfffff
195,Natalia Moreira,97287.2875@email.com,92199,Sim,Nao,Sim,Mastercard,Connect,29,Sim,73,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
196,Patricia Martins,97341.3412@email.com,35324,Sim,Nao,Sim,VISA,Gold,129,Sim,33,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
197,Ana Costa,ana.6562@email.com,96940,Sim,Nao,Sim,VISA,Platinum,37,Sim,69,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
198,Tatiana Souza,98005.0054@email.com,192413,Sim,Sim,Nao,VISA,Infinite,81,Sim,35,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
199,Simone Moreira,99329.3297@email.com,134733,Nao,Sim,Sim,null,null,36,Sim,26,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
200,Juliana Ferreira,99560.5609@email.com,172322,Nao,Nao,Sim,null,null,38,Sim,25,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
201,Carlos Silva,carlos.7416@email.com,69775.5,Sim,Nao,Sim,Mastercard,Gold,61,Nao,48,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
202,Renato Oliveira,10274.2745@email.com,117957,Sim,Sim,Sim,Mastercard,Infinite,132,Sim,80,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
203,Natalia Moreira,11152.1524@email.com,79845,Sim,Sim,Sim,Mastercard,Connect,122,Sim,86,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
204,Gustavo Souza,11216.2166@email.com,168389,Sim,Nao,Sim,VISA,Platinum,116,Sim,39,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
205,Natalia Lima,11429.4291@email.com,32899,Nao,Sim,Sim,null,null,106,Sim,57,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
206,Camila Moreira,11513.5132@email.com,191448.5,Sim,Sim,Nao,Mastercard,Infinite,118,Sim,51,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
207,Marcos Rodrigues,12156.1563@email.com,187487,Sim,Sim,Sim,Mastercard,Platinum,107,Nao,62,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
208,Denise Pereira,12454.4544@email.com,162135,Sim,Sim,Sim,Mastercard,Platinum,123,Sim,22,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
209,Eduardo Santos,14175.1753@email.com,75676,Sim,Nao,Sim,VISA,Platinum,129,Sim,43,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
210,Bruno Oliveira,14416.4163@email.com,170265,Sim,Sim,Sim,Mastercard,Connect,78,Sim,50,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
211,Rafael Almeida,14650.6503@email.com,117085.5,Nao,Nao,Sim,null,null,2,Sim,59,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
212,Marcos Oliveira,14935.9358@email.com,18667,Sim,Nao,Sim,Mastercard,Infinite,12,Sim,67,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
213,Carolina Silva,15245.2450@email.com,168968.5,Sim,Sim,Sim,Mastercard,DUX,68,Nao,47,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
214,Bruno Souza,15438.4388@email.com,98402.5,Sim,Nao,Sim,Mastercard,DUX,105,Sim,57,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
215,Gabriela Souza,15466.4661@email.com,82728,Nao,Sim,Sim,null,null,77,Sim,85,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
216,Priscila Ferreira,15488.4880@email.com,118062,Nao,Nao,Sim,null,null,18,Sim,27,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
217,Bruno Silva,15812.8121@email.com,87085,Sim,Nao,Sim,VISA,Gold,106,Nao,44,M,Funcionario Publico,20000,217,20061050,20061-050,RJ,RIO DE JANEIRO,CENTRO,AVENIDA,TOME DE SOUSA,-24.5065961906605,-45.71701804930518,86a8168d7ffffff,88a8168d59fffff
218,Maria Almeida,15861.8616@email.com,152581,Sim,Nao,Sim,Mastercard,Infinite,11,Sim,58,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
219,Beatriz Melo,16286.2860@email.com,39367,Nao,Nao,Nao,null,null,105,Sim,45,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
220,Fernanda Oliveira,16427.4272@email.com,22203,Nao,Sim,Sim,null,null,34,Sim,43,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
221,Tatiana Silva,16785.7856@email.com,208621.5,Sim,Nao,Sim,VISA,Connect,100,Sim,55,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
222,Maria Ribeiro,17169.1699@email.com,108246,Nao,Sim,Sim,null,null,82,Sim,26,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
223,Claudia Gomes,18083.0837@email.com,194474,Sim,Sim,Sim,Mastercard,Platinum,70,Sim,79,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
224,Gabriela Moreira,18232.2322@email.com,164820.5,Sim,Sim,Sim,Mastercard,DUX,65,Nao,49,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
225,Renata Nascimento,19133.1336@email.com,168872,Nao,Nao,Sim,null,null,48,Sim,50,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
226,Natalia Barbosa,19479.4797@email.com,133222,Sim,Sim,Sim,VISA,Gold,40,Sim,77,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
227,Gabriela Souza,20053.0534@email.com,11241,Nao,Sim,Sim,null,null,0,Nao,86,F,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
228,Gabriela Souza,20876.8767@email.com,154676.5,Sim,Sim,Sim,Mastercard,DUX,36,Sim,65,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
229,Claudia Silva,21481.4814@email.com,42514,Sim,Sim,Sim,VISA,Infinite,70,Nao,67,M,Aposentado,20000,229,20071002,20071-002,RJ,RIO DE JANEIRO,CENTRO,AVENIDA,PRESIDENTE VARGAS - DE 916 A 1304 - LADO PAR,-20.22792026648607,-52.844902141752165,86a856177ffffff,88a856171dfffff
230,Renato Araujo,21544.5441@email.com,99097,Sim,Sim,Sim,Mastercard,Connect,97,Sim,30,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
231,Vanessa Rodrigues,21874.8747@email.com,36937.5,Sim,Sim,Sim,Mastercard,DUX,49,Nao,72,F,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
232,Renata Carvalho,22143.1431@email.com,45272,Sim,Sim,Sim,Mastercard,Connect,56,Sim,51,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
233,Carolina Pereira,22528.5289@email.com,125926.5,Nao,Sim,Sim,null,null,123,Sim,19,M,Prof Liberal,19000,233,20080002,20080-002,RJ,RIO DE JANEIRO,CENTRO,AVENIDA,MARECHAL FLORIANO - DE 96 AO FIM - LADO PAR,-22.294135084836604,-53.05440868270474,86a80dab7ffffff,88a80dab41fffff
234,Maria Carvalho,22749.7499@email.com,17301,Sim,Nao,Sim,Mastercard,DUX,104,Sim,77,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
235,Juliana Nascimento,24668.6686@email.com,166222,Sim,Nao,Sim,VISA,Gold,99,Sim,46,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
236,Fabio Carvalho,24675.6759@email.com,86352,Sim,Sim,Sim,VISA,Infinite,82,Sim,29,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
237,Beatriz Santos,24748.7489@email.com,129167.5,Sim,Nao,Sim,VISA,Infinite,98,Sim,57,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
238,Carolina Costa,24835.8357@email.com,171398,Sim,Nao,Sim,VISA,DUX,12,Sim,87,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
239,Rafael Gomes,24844.8442@email.com,41546,Sim,Nao,Sim,Mastercard,Gold,75,Sim,54,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
240,Beatriz Barbosa,24996.9965@email.com,175507,Sim,Sim,Sim,Mastercard,Platinum,58,Sim,40,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
241,Simone Gomes,25378.3789@email.com,171026.5,Nao,Sim,Nao,null,null,78,Sim,25,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
242,Marcos Moreira,25486.4860@email.com,58387,Sim,Sim,Sim,Mastercard,Platinum,37,Sim,66,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
243,Natalia Oliveira,25606.6061@email.com,122499,Nao,Sim,Sim,null,null,6,Sim,28,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
244,Simone Nascimento,26249.2497@email.com,108590,Sim,Sim,Sim,Mastercard,Gold,85,Sim,55,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
245,Ricardo Ferreira,26384.3840@email.com,96457.5,Nao,Sim,Sim,null,null,125,Sim,46,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
246,Simone Costa,26869.8693@email.com,11333,Nao,Sim,Sim,null,null,28,Nao,58,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
247,Simone Ribeiro,26922.9229@email.com,105393,Sim,Nao,Nao,Mastercard,Gold,113,Sim,70,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
248,Helena Carvalho,27098.0989@email.com,110215,Sim,Nao,Sim,Mastercard,Gold,2,Sim,56,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
249,Claudia Santos,27196.1960@email.com,99446,Sim,Sim,Sim,Mastercard,DUX,86,Sim,38,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
250,Helena Carvalho,28100.1001@email.com,40931,Nao,Sim,Sim,null,null,114,Nao,85,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
251,Simone Silva,29027.0272@email.com,36230.5,Nao,Sim,Sim,null,null,139,Nao,70,M,Prof Liberal,11000,251,20080101,20080-101,RJ,RIO DE JANEIRO,CENTRO,RUA,SENADOR POMPEU - ATE 97 - LADO IMPAR,-22.909317663364572,-47.76906058173142,86a811397ffffff,88a8113959fffff
252,Thiago Teixeira,29528.5288@email.com,149995,Nao,Sim,Sim,null,null,105,Sim,20,F,Prof Liberal,5000,252,20080102,20080-102,RJ,RIO DE JANEIRO,CENTRO,RUA,SENADOR POMPEU - ATE 102 - LADO PAR,-24.94523028537263,-45.013532662294956,86a98ba27ffffff,88a98ba229fffff
253,Fernando Gomes,29772.7720@email.com,47182,Sim,Sim,Sim,VISA,Connect,95,Sim,45,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
254,Priscila Nascimento,30363.3630@email.com,14302,Sim,Sim,Sim,VISA,Gold,11,Sim,87,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
